input,label
is 5' utr present in mature mrna,True
is co clare in the republic of ireland,True
were the two oil crisis in the 1970s,True
is royal blue the same as navy blue,True
are garbanzo beans and chick peas the same,True
are flounders born with eyes on both sides,False
was the american president filmed in the white house,False
does emma in once upon a time find love,True
cells are the basic unit of life and in all organisms,True
does pete's dragon die in the movie,False
can i sue my insurance company for bad faith,True
is palestine a member state of the un,False
is there a new star trek series on tv,True
was charlie st cloud based on a true story,False
is there going to be a race 4,True
can i carry a handgun in my car in alabama,True
is there a clip at the end of inifinity war,True
is there a book 7 of the mortal instruments,False
is the virgin island part of the us,True
is there a taco bell in mexico city,False
is puget sound part of the pacific ocean,True
has california ever been hit by a hurricane,True
can you crossbreed a wolf with a dog,True
will there be a fourth series of the tunnel,False
can a dfa have more than one final state,True
is new zealand money the same as american money,False
is the ring finger vein connected to the heart,False
is mexico a part of the united states,False
is 2 for 1 same as half price,False
did han solo and princess leia get married,True
is my brothers wife my husbands sister in law,True
is super smash brothers ultimate a new game,True
is 44 special the same as 44 mag,False
is sidbi is a non banking financial institution,False
is love and other drugs a true story,True
is a defibrillator used to restart the heart,False
will there be a series 4 of the leftovers,False
can we sit in train with rac ticket,True
are nautical miles the same as air miles,False
is there extra time in scottish cup semi final,True
can pie charts be used for numerical data,True
are the twin towers taller than empire state building,True
does elmer's glue have horse in it,False
is it impossible for a girl to be colorblind,False
was tonight the last show of lethal weapon,False
are chipmunks and squirrels in the same family,True
did american pharoah race after he won the triple crown,True
are orca whales and killer whales the same thing,True
has there ever been martial law in the united states,True
does the british royal family have a yacht,False
can anything move faster than speed of light,False
can i travel to samoa with a criminal record,False
can they close the roof at wembley stadium,True
